"Location","String Value"
"8048ce41","Pssbk03"
"80478051","Pstab01"
"804790f9","Pstab01"
"80478059","Pstab02"
"80479101","Pstab02"
"80478061","Pstab03"
"80479109","Pstab03"
"80478069","Pstab04"
"80479111","Pstab04"
"80476dc9","Pstrb01"
"80477849","Pstrb01"
"80476dd1","Pstrb02"
"80477841","Pstrb02"
"80476dd9","Pstrb03"
"80477839","Pstrb03"
"80476cb1","Pstrb04"
"80476de1","Pstrb04"
"80477831","Pstrb04"
"804912ab","Psw02"
"8049127a","Pswb01"
"8048dddc","Pt01"
"8048f164","Pt01"
"8048ddec","Pt02"
"8048f174","Pt02"
"80477d71","Ptgba01"
"80478e01","Ptgba01"
"80477d79","Ptgba02"
"80478e09","Ptgba02"
"8048ddf2","Ptim01"
"8048f17a","Ptim01"
"8048f45a","Ptim01"
"8048f462","Ptim01"
"80490b02","Ptim01"
"80490c7a","Ptim01"
"80490e02","Ptim01"
"8048ddfa","Ptim02"
"80490b0a","Ptim02"
"80490c82","Ptim02"
"80490e0a","Ptim02"
"8048f182","Ptim02B"
"8048c539","Ptink01"
"8048c541","Ptink02"
"8048c549","Ptink03"
"8048c551","Ptink04"
"8048c559","Ptink05"
"8048c561","Ptink06"
"8048c569","Ptink07"
"8048c571","Ptink08"
"8048ddd3","Ptk01"
"8048f15b","Ptk01"
"8048f43b","Ptk01"
"80490b2b","Ptk01"
"80490ca3","Ptk01"
"80490e2b","Ptk01"
"8048dde3","Ptk02"
"8048f16b","Ptk02"
"8048f44b","Ptk02"
"80490b3b","Ptk02"
"80490cb3","Ptk02"
"80490e3b","Ptk02"
"80490b4b","Ptk03"
"80490cc3","Ptk03"
"80490e4b","Ptk03"
"80490b5b","Ptk04"
"80490cd3","Ptk04"
"80490e5b","Ptk04"
"80477d19","Ptkgb01"
"80478da9","Ptkgb01"
"80477d29","Ptkgb02"
"80478db9","Ptkgb02"
"80477d39","Ptkgb03"
"80478dc9","Ptkgb03"
"80477d41","Ptkgb04"
"80478dd1","Ptkgb04"
"80477d49","Ptkgb05"
"80478dd9","Ptkgb05"
"80477d20","Ptkgbk01"
"80478db0","Ptkgbk01"
"80477d30","Ptkgbk02"
"80478dc0","Ptkgbk02"
"80477d50","Ptkgbk03"
"80478de0","Ptkgbk03"
"80477d58","Ptkgbk04"
"80478de8","Ptkgbk04"
"8048c589","Ptlvb11"
"8048c599","Ptlvb12"
"8048c5a9","Ptlvb13"
"8048c5b1","Ptlvb14"
"8048c5b9","Ptlvb15"
"8048c590","Ptlvbk11"
"8048c5a0","Ptlvbk12"
"8048c5c0","Ptlvbk13"
"8048c5c8","Ptlvbk14"
"80490b12","Ptmd01"
"80490c8a","Ptmd01"
"80490e12","Ptmd01"
"80490b19","Ptmdk01"
"80490c91","Ptmdk01"
"80490e19","Ptmdk01"
"80477d83","Ptn01"
"80478e13","Ptn01"
"80477d8b","Ptn02"
"80478e1b","Ptn02"
"804910d3","Pts01"
"804910db","Pts02"
"804910e3","Pts03"
"804910eb","Pts04"
"804910f3","Pts05"
"804910fb","Pts06"
"80491102","Ptsk01"
"8049110a","Ptsk02"
"80491112","Ptsk03"
"8049111a","Ptsk04"
"80491122","Ptsk05"
"8049112a","Ptsk06"
"80464288","PUKU"
"80464d5c","PUKU"
"8048c2b8","Pwarea01"
"8048c2c0","Pwarea02"
"8048c2c8","Pwarea03"
"8048c2d0","Pwarea04"
"8048c2d8","Pwarea05"
"8048c2e0","Pwarea06"
"8048c2e8","Pwarea07"
"8048c2f0","Pwarea08"
"80463c88","pyramid.bti"
"80463d28","pyramid_kabuse.bti"
"80463df4","pyramid_tobira.bti"
"80495af4","r%-2d  = 0x%08x (%14d)  r%-2d  = 0x%08x (%14d)
"
"8045ec60","R%02d: %08XH"
"8045ebd8","R%02d:%08XH  R%02d:%08XH  R%02d:%08XH
"
"8045ec00","R%02d:%08XH  R%02d:%08XH
"
"80463a70","RailBase.cpp"
"80463a80","RailBase: Buffsize Error
"
"80465da0","RCK2"
"80469ff0","RCK2"
"8045d5bc","Reading payload %ld bytes
"
"80479d09","Reading the Game Disc..."
"8045d848","ReadMemory (0x%02x) : 0x%08x 0x%08x 0x%08x
"
"8045d8d4","RequestSend : Bad ack or non ack received msg_command : 0x%02x msg_error 0x%02x
"
"8045e740","resize: cannot resize memory block (%08x: %d)
"
"804764a4","result_2P.blo"
"804764fc","result_2P.btk"
"80476480","result_3P.blo"
"804764ec","result_3P.btk"
"8047642c","result_4P.blo"
"804764dc","result_4P.btk"
"80476470","result_back.blo"
"804764b4","result_score_2P.blo"
"80476490","result_score_3P.blo"
"8047643c","result_score_4P.blo"
"804764c8","result_title.blo"
"804656d4","Result　連続空き容量　%fK 残り空き容量　%fK
"
"8049568c","Retail %d
"
"8046428c","RIVR"
"80464d60","RIVR"
"8046f3cc","RIVR"
"80465d9c","ROCK"
"80469fec","ROCK"
"80467508","rock6_smp.bin"
"804658fc","rock_24_20_4i_e.bfn"
"804755b0","rock_24_20_4i_e.bfn"
"80476520","rock_24_20_4i_e.bfn"
"804658e8","rock_24_20_4i_j.bfn"
"8046c368","room1_smp.bin"
"8046c328","room1_u_smp.bin"
"8046c338","room2_smp.bin"
"8046c2f8","room2_u_smp.bin"
"8046c348","room3_smp.bin"
"8046c308","room3_u_smp.bin"
"8046c358","room_smp.bin"
"8046c318","room_u_smp.bin"
"80464260","ROPE"
"80464d34","ROPE"
"8046f3dc","ROPE"
"8046da68","rouya.bti"
"8046df3c","rouya_a.bti"
"8048f598","rule.blo"
"8048f5a4","rule_bat.blo"
"80464bf0","RUPY"
"8046ac44","RUPY"
"80471fa0","rupy_num_exclamation.bti"
"80491570","rupy_num_exclamation.bti"
"8046dadc","sabaku_ganon.bti"
"80463c94","sabaku_sinden_l.bti"
"8046dcd0","sabaku_sinden_l.bti"
"80463e08","sabaku_sinden_l_tobira.bti"
"80463d3c","sabaku_sinden_l_ue.bti"
"8046dce4","sabaku_sinden_s.bti"
"80463f70","said_a.bti"
"804718a0","said_a.bti"
"80463f7c","said_b.bti"
"804718ac","said_b.bti"
"80463f88","said_c.bti"
"804718b8","said_c.bti"
"80463f94","said_d.bti"
"804718c4","said_d.bti"
"8046dab8","saidan.bti"
"804676ec","saidanDark00.bmd"
"80467714","saidanDark00.brk"
"80467700","saidanDark00.btk"
"80467728","saidanFlash00.bmd"
"8046773c","saidanFlash00.brk"
"8046acb8","sand2_smp.bin"
"804724d4","sand5.bti"
"804676cc","SandFall00.bmd"
"804676dc","SandFall00.btk"
"80464254","SBAL"
"80464d24","SBAL"
"8046ac18","SBAL"
"8046ac50","SBAL"
"8046dad0","sekihi.bti"
"8053f654","sen.bti"
"80469c6c","sen_top.bti"
"8045d6f8","SendACK : Calling MessageSend
"
"8045cae0","SFR-UPDATE"
"8053b0b8","SFR_DSP"
"8046f0a4","shikimono.bti"
"80498558","SISetSamplingRate: unknown TV format. Use default."
"80464248","SKUL"
"80464d18","SKUL"
"8053da04","sky.bti"
"804667b8","sky_koware.bti"
"80464224","SLR1"
"80464bf4","SLR1"
"80464cf4","SLR1"
"8046f3a0","SLR1"
"8046f3a4","SLR1"
"8046f400","SLR1"
"8046f404","SLR1"
"8046f420","SLR1"
"8046f428","SLR1"
"804a2c88","SLR1"
"8046422c","SLR2"
"80464cfc","SLR2"
"8046f3b8","SLR2"
"8046f408","SLR2"
"8046424c","SLR3"
"80464d1c","SLR3"
"8046f3ec","SLR3"
"8046f41c","SLR3"
"80464258","SLR4"
"80464d28","SLR4"
"8046f3c8","SLR4"
"8046f40c","SLR4"
"804a2354","SLR4"
"804a2358","SLR4"
"80466740","smoke.bti"
"80465db4","SMRI"
"8046a004","SMRI"
"80467750","snowWall00.bmd"
"80467770","snowWall00.brk"
"80467760","snowWall00.btk"
"8045e2b4","Sorry\, not applied for SZP archive."
"8045e23c","Sorry\, not applied for SZP archive.
"
"8045e278","Sorry\, not applied SZP archive.
"
"804712a0","sound_data.szs"
"8045e130","source = %x
"
"80495b54","SRR0 = 0x%08x                   SRR1 = 0x%08x
"
"8045eb78","SRR0:   %08XH   SRR1:%08XH
"
"8045ecd8","SRR0: %08XH"
"80465d94","SSTN"
"80469fe4","SSTN"
"80490f88","staffroll_p%d.blo"
"80464270","STAL"
"80464d44","STAL"
"8046f398","STAL"
"804a2348","STAL"
"804a234c","STAL"
"804a2350","STAL"
"804a2c90","STAL"
"804a2c98","STAL"
"804a33c0","STAL"
"804984a0","Standard controller"
"80471dd8","statue_smp.bin"
"804984e8","Steering"
"80465d98","STON"
"80469fe8","STON"
"8046abf8","STON"
"8046ac34","STON"
"804983bc","Stream Hanger"
"804632e0","Success
"
"80467518","suisyo_%d.bmd"
"80467538","suisyo_%d.brk"
"80467528","suisyo_%d.btk"
"80467548","suisyo_op.bmd"
"80467568","suisyo_op.brk"
"80467558","suisyo_op.btk"
"8046761c","suna.bmd"
"80467634","suna.brk"
"80467628","suna.btk"
"8045ea10","Suppress trace.
"
"80465b98","SWBM"
"80465d78","SWBM"
"80469fc8","SWBM"
"8046ac14","SWBM"
"8046e18c","SWT4"
"8045e8d4","SYSTEM CALL"
"8045e900","SYSTEM INTERRUPT"
"8045e878","SYSTEM RESET"
"804768f2","Tadv01"
"8047756a","Tagb01"
"80477562","Tagb02"
"8047763a","Tagb03"
"80477642","Tagb04"
"8045e7e8","tail %08x: %08x
"
"80467578","taki_a.bmd"
"80467584","taki_a.btk"
"8046759c","taki_b.bmd"
"804675a8","taki_b.btk"
"8045d9b0","TargetDoStep()
"
"80495d50","TB = 0x%016llx
"
"8047787a","Tbac01"
"8047675a","Tbat01"
"8047697b","Tdb01"
"804966cc","temporary solution until PAL DAC board 
"
"80463c40","tenkuunotou.bti"
"8046d968","tenkuunotou.bti"
"80463d90","tenkuunotou_tobira.bti"
"80463cd0","tenkuunotou_ue.bti"
"8046dbe4","tent.bti"
"8046df48","tent_a.bti"
"80543920","Test-1"
"8045d598","TestForPacket : FreeBuffer is  %ld
"
"8045d5d8","TestForPacket : Invalid size of packet hdr.size
"
"8045d60c","TestForPacket : Invalid size of packet
"
"8045d634","TestForPacket returning %ld
"
"804775d2","Texp01"
"80476601","Tf1date"
"80476d21","Tf1date"
"804765ea","Tf1fir"
"80476d52","Tf1fir"
"804765d3","Tf1lv"
"80476d3b","Tf1lv"
"80476609","Tf2date"
"80476d29","Tf2date"
"804765f2","Tf2fir"
"80476d5a","Tf2fir"
"804765db","Tf2lv"
"80476d43","Tf2lv"
"80476611","Tf3date"
"80476d31","Tf3date"
"804765fa","Tf3fir"
"80476d62","Tf3fir"
"804765e3","Tf3lv"
"80476d4b","Tf3lv"
"80478072","Than01"
"8047911a","Than01"
"80465b9c","THCL"
"80465d8c","THCL"
"8046684c","THCL"
"80469fdc","THCL"
"80479d22","The Disc Cover is open.
Please close the Disc Cover
to continue playing."
"8049594c","The following errors have been detected and cleared :
"
"80479e01","The Game Disc could not be read.
Please refer to your Nintendo
GameCube Instruction Booklet
for details."
"8045e914","THERMAL INTERRUPT"
"804966a0","This TV format \"DEBUG_PAL\" is only for 
"
"804760bc","title.blo"
"804760c8","title.btk"
"80465704","Title　連続空き容量　%fK 残り空き容量　%fK
"
"80464228","TKTA"
"80464cf8","TKTA"
"80464238","TKYU"
"80464d08","TKYU"
"8048c66b","Tlv01"
"8048c683","Tlv02"
"8048c69b","Tlv03"
"8048c6b3","Tlv04"
"8048c6cb","Tlv05"
"8048c6e3","Tlv06"
"8048c6fb","Tlv07"
"8048c713","Tlv08"
"8047620a","Tmmt01"
"80476450","Tmmt01===>%d
"
"80476212","Tmmt02"
"80476460","Tmmt02===>%d
"
"80464298","TNDR"
"80464d6c","TNDR"
"80477582","Tnop01"
"8047757a","Tnop02"
"8047761a","Tnop03"
"80477612","Tnop04"
"8047764a","Tnop05"
"80477652","Tnop06"
"8048ce4b","Tom01"
"8048ce53","Tom02"
"804662a8","TOMI"
"804662e8","TOMI"
"80466880","TOMI"
"8046d398","TOMI"
"80541d80","TOMINULL"
"80477450","total.blo"
"8047747c","total_star.bck"
"8047745c","total_star.blo"
"8047748c","total_star.brk"
"8053b858","TRACE"
"8046423c","TRAP"
"80464d0c","TRAP"
"80471df8","treasure_smp.bin"
"8046c9cc","tree0_smp.bin"
"8046f8a4","tree0_smp.bin"
"8046c9dc","tree1_smp.bin"
"8046f8b4","tree1_smp.bin"
"8045d534","TRK_CMD_Connect 	    %ld bytes
"
"8045d4ec","TRK_CMD_ReadMemory     %ld bytes
"
"8045d574","TRK_CMD_ReadRegisters	%ld bytes
"
"8045d554","TRK_CMD_ReplyAck	    %ld bytes
"
"8045d510","TRK_CMD_WriteMemory    %ld bytes
"
"8045d9c0","TRK_Main 
"
"8045d4c8","TRK_Packet_Header 	    %ld bytes
"
"80478099","Trule01"
"80479141","Trule01"
"8048cdab","Tsn01"
"8048cdb3","Tsn02"
"8047804a","Tsta01"
"804790f2","Tsta01"
"80477852","Tstr01"
"80477d62","Tten01"
"80478df2","Tten01"
"80477d6a","Tten02"
"80478dfa","Tten02"
"80477d0a","Ttkg01"
"80478d9a","Ttkg01"
"80477d12","Ttkg02"
"80478da2","Ttkg02"
"8048c57a","Ttlv11"
"8048c582","Ttlv12"
"80465da8","TUBO"
"80469ff8","TUBO"
"8046ac00","TUBO"
"8046ac3c","TUBO"
"8046dc40","umaana_1_hidari.bti"
"8046ded8","umaana_1_hidari_kabuse.bti"
"8046dc68","umaana_1_mae.bti"
"8046df10","umaana_1_mae_kabuse.bti"
"8046dc54","umaana_1_migi.bti"
"8046def4","umaana_1_migi_kabuse.bti"
"80495d04","Unhandled Exception %d"
"8045ee0c","Unknown data block
"
"8045cb28","UPDATE-DAC"
"8046dd3c","ura_gate.bti"
"80498380","USB Adapter"
"80539c6c","vi.c"
"80496750","VIConfigure(): Tried to change mode from (%d) to (%d)\, which is forbidden
"
"8048cc54","w0%d_0%d.bti"
"8048ccd8","w01_01.bti"
"8048f760","w01_01.bti"
"8048f76c","w01_02.bti"
"8048f778","w01_03.bti"
"8048f784","w01_04.bti"
"8048f790","w02_01.bti"
"8048f79c","w02_02.bti"
"8048f7a8","w02_03.bti"
"8048f7b4","w02_04.bti"
"8048f7c0","w03_01.bti"
"8048f7cc","w03_02.bti"
"8048f7d8","w03_03.bti"
"8048f7e4","w03_04.bti"
"8048f7f0","w04_01.bti"
"8048f7fc","w04_02.bti"
"8048f808","w04_03.bti"
"8048f814","w04_04.bti"
"8048f820","w05_01.bti"
"8048f82c","w05_02.bti"
"8048f838","w05_03.bti"
"8048f844","w05_04.bti"
"8048f850","w06_01.bti"
"8048f85c","w06_02.bti"
"8048f868","w06_03.bti"
"8048f874","w06_04.bti"
"8048f880","w07_01.bti"
"8048f88c","w07_02.bti"
"8048f898","w07_03.bti"
"8048f8a4","w07_04.bti"
"8048f8b0","w08_01.bti"
"8048f8bc","w08_02.bti"
"8048f8c8","w08_03.bti"
"8048f8d4","w08_04.bti"
"80466368","w_kumo.bmd"
"80475f58","w_kumo.bmd"
"80466374","w_kumo.btk"
"80475f64","w_kumo.btk"
"80466380","w_kumo1.bmd"
"80475f70","w_kumo1.bmd"
"80466398","w_kumo1.brk"
"80475f88","w_kumo1.brk"
"8046638c","w_kumo1.btk"
"80475f7c","w_kumo1.btk"
"804663a4","w_kumo2.bmd"
"80475f94","w_kumo2.bmd"
"804663bc","w_kumo2.brk"
"80475fac","w_kumo2.brk"
"804663b0","w_kumo2.btk"
"80475fa0","w_kumo2.btk"
"804663c8","w_kumo3.bmd"
"80475fb8","w_kumo3.bmd"
"804663e0","w_kumo3.brk"
"80475fd0","w_kumo3.brk"
"804663d4","w_kumo3.btk"
"80475fc4","w_kumo3.btk"
"804663ec","w_kumo4.bmd"
"80475fdc","w_kumo4.bmd"
"80466404","w_kumo4.brk"
"80475ff4","w_kumo4.brk"
"804663f8","w_kumo4.btk"
"80475fe8","w_kumo4.btk"
"80466410","w_kumo5.bmd"
"80476000","w_kumo5.bmd"
"80476762","Wadv01"
"80466964","wait_00_u.bti"
"80466f94","wait_00_u.bti"
"80466974","wait_04_u.bti"
"80466fa4","wait_04_u.bti"
"80466984","wait_08_u.bti"
"80466fb4","wait_08_u.bti"
"80466994","wait_12_u.bti"
"80466fc4","wait_12_u.bti"
"804669a4","wait_16_u.bti"
"80466fd4","wait_16_u.bti"
"804669b4","wait_20_u.bti"
"80466fe4","wait_20_u.bti"
"804669c4","wait_24_u.bti"
"80466ff4","wait_24_u.bti"
"804669d4","wait_28_u.bti"
"80467004","wait_28_u.bti"
"8046679c","wall.bti"
"804667a8","wall_koware.bti"
"80496110","Warning: DVDOpen(): file '%s' was not found under %s.
"
"8048f424","warning_window.blo"
"80463980","wart_child1.bti"
"804639f8","wart_child1_blue.bti"
"804639a0","wart_child1_green.bti"
"80463a28","wart_child1_purple.bti"
"804639d0","wart_child1_red.bti"
"80463990","wart_child2.bti"
"80463a10","wart_child2_blue.bti"
"804639b8","wart_child2_green.bti"
"80463a40","wart_child2_purple.bti"
"804639e4","wart_child2_red.bti"
"80463738","wart_eye1.bti"
"80463748","wart_eye2.bti"
"80463758","wart_eye3.bti"
"80463768","wart_eye4.bti"
"804637dc","wart_eye_down.bti"
"804637b4","wart_eye_left.bti"
"80463778","wart_eye_red1.bti"
"8046378c","wart_eye_red2.bti"
"804637a0","wart_eye_red3.bti"
"804637c8","wart_eye_right.bti"
"804637f0","wart_eye_up.bti"
"804984c8","WaveBird controller"
"8047666a","Wbat01"
"80490fe1","Wcntn01"
"8046d3a0","WDRY"
"80477549","Wgbco01"
"80477621","Wgbco02"
"804984b4","Wireless receiver"
"80464278","WIZR"
"80464bec","WIZR"
"80464d4c","WIZR"
"80466838","WIZR"
"8046f414","WIZR"
"8046f42c","WIZR"
"80477572","Wnop01"
"804775da","Wnop02"
"8046429c","WNWN"
"80464d70","WNWN"
"8046cb30","wood_omote.bti"
"80471da4","wood_omote.bti"
"8046cb00","wood_ura.bti"
"80471d84","wood_ura.bti"
"8046cb10","wood_yasi.bti"
"80471d94","wood_yasi.bti"
"8046cb20","wood_yuki.bti"
"8045d818","WriteMemory (0x%02x) : 0x%08x 0x%08x 0x%08x
"
"80490feb","Wsc01"
"80490ff3","Wsg01Pcntnk01"
"8045e4f8","xxxxx %08x: --------  --- ---  (-------- --------)
abort
"
"8046dd20","yaguraheya.bti"
"80466454","yami_yougan.bmd"
"80466464","yami_yougan.btk"
"80463c64","yaminosinden.bti"
"8046d930","yaminosinden.bti"
"80463dc4","yaminosinden_tobira.bti"
"80463d00","yaminosinden_ue.bti"
"804669e4","yarare_02.bti"
"80467014","yarare_02.bti"
"804669f4","yarare_06.bti"
"80467024","yarare_06.bti"
"80466a04","yarare_10.bti"
"80467034","yarare_10.bti"
"80466a14","yarare_14.bti"
"80467044","yarare_14.bti"
"80466a24","yarare_22.bti"
"80467054","yarare_22.bti"
"80465db0","YASI"
"8046a000","YASI"
"8046ac04","YASI"
"8046ac40","YASI"
"8046641c","yougan.bmd"
"80466428","yougan.btk"
"804665f0","yuka_2.bmd"
"804665fc","yuka_4.bmd"
"80466608","yuka_6.bmd"
"80466614","yuka_6.btk"
"80466620","yuka_7.bmd"
"8046662c","yuka_8.bmd"
"80465110","yuki_l.bti"
"804751e4","yukikabe.bti"
"80475188","yy_1_1_iwa1.bti"
"80475198","yy_1_1_iwa2.bti"
"80472350","yy_1_1maruta1.bti"
"80472364","yy_1_1maruta2.bti"
"8046f418","ZASL"
"80479ad8","ZelPac_NIN_logo.blo"
"8047145f","Zenemy_gc_sob.bin"
"8046427c","ZORA"
"80464d50","ZORA"
"8046f424","ZORA"
"80464280","ZOSH"
"80464d54","ZOSH"
"8045e5b4","|         Align Group  size    ( prev \, next )
"
"8045e5e4","| ---- FreeFirst
"
"8045e620","| ---- FreeLast
"
"8045e634","| ---- UsedFirst
"
"8045e648","| ---- UsedLast
"
"80465960","領域確保成功
"
"8048cd20","[31mメモリが解放されていません(GAME) %8d [m
"
"8046cd08","@@@@@@AAAAAABBBBBBCCCCCC"
